AREA,'ISP','Reserve Type','Type of Product','Direction','Offered','Activated','Unavailable'
NO1 SCA,'15.02.2024 09:15 - 15.02.2024 09:30 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 09:30 - 15.02.2024 09:45 (CET/CEST)','mFRR','Local','Up','66','0',''
NO1 SCA,'15.02.2024 09:30 - 15.02.2024 09:45 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 09:45 - 15.02.2024 10:00 (CET/CEST)','mFRR','Local','Up','66','0',''
NO1 SCA,'15.02.2024 09:45 - 15.02.2024 10:00 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 10:00 - 15.02.2024 10:15 (CET/CEST)','mFRR','Local','Up','68','0',''
NO1 SCA,'15.02.2024 10:00 - 15.02.2024 10:15 (CET/CEST)','mFRR','Local','Down','297','0',''
NO1 SCA,'15.02.2024 10:15 - 15.02.2024 10:30 (CET/CEST)','mFRR','Local','Up','68','0',''
NO1 SCA,'15.02.2024 10:15 - 15.02.2024 10:30 (CET/CEST)','mFRR','Local','Down','297','0',''
NO1 SCA,'15.02.2024 10:30 - 15.02.2024 10:45 (CET/CEST)','mFRR','Local','Up','68','0',''
NO1 SCA,'15.02.2024 10:30 - 15.02.2024 10:45 (CET/CEST)','mFRR','Local','Down','297','0',''
NO1 SCA,'15.02.2024 10:45 - 15.02.2024 11:00 (CET/CEST)','mFRR','Local','Up','68','0',''
NO1 SCA,'15.02.2024 10:45 - 15.02.2024 11:00 (CET/CEST)','mFRR','Local','Down','297','0',''
NO1 SCA,'15.02.2024 11:00 - 15.02.2024 11:15 (CET/CEST)','mFRR','Local','Up','54','0',''
NO1 SCA,'15.02.2024 11:00 - 15.02.2024 11:15 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 11:15 - 15.02.2024 11:30 (CET/CEST)','mFRR','Local','Up','54','0',''
NO1 SCA,'15.02.2024 11:15 - 15.02.2024 11:30 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 11:30 - 15.02.2024 11:45 (CET/CEST)','mFRR','Local','Up','54','0',''
NO1 SCA,'15.02.2024 11:30 - 15.02.2024 11:45 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 11:45 - 15.02.2024 12:00 (CET/CEST)','mFRR','Local','Up','54','0',''
NO1 SCA,'15.02.2024 11:45 - 15.02.2024 12:00 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 12:00 - 15.02.2024 12:15 (CET/CEST)','mFRR','Local','Up','34','0',''
NO1 SCA,'15.02.2024 12:00 - 15.02.2024 12:15 (CET/CEST)','mFRR','Local','Down','327','0',''
NO1 SCA,'15.02.2024 12:15 - 15.02.2024 12:30 (CET/CEST)','mFRR','Local','Up','34','0',''
NO1 SCA,'15.02.2024 12:15 - 15.02.2024 12:30 (CET/CEST)','mFRR','Local','Down','327','0',''
NO1 SCA,'15.02.2024 12:30 - 15.02.2024 12:45 (CET/CEST)','mFRR','Local','Up','34','0',''
NO1 SCA,'15.02.2024 12:30 - 15.02.2024 12:45 (CET/CEST)','mFRR','Local','Down','327','0',''
NO1 SCA,'15.02.2024 12:45 - 15.02.2024 13:00 (CET/CEST)','mFRR','Local','Up','34','0',''
NO1 SCA,'15.02.2024 12:45 - 15.02.2024 13:00 (CET/CEST)','mFRR','Local','Down','327','0',''
NO1 SCA,'15.02.2024 13:00 - 15.02.2024 13:15 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 13:00 - 15.02.2024 13:15 (CET/CEST)','mFRR','Local','Down','321','0',''
NO1 SCA,'15.02.2024 13:15 - 15.02.2024 13:30 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 13:15 - 15.02.2024 13:30 (CET/CEST)','mFRR','Local','Down','321','0',''
NO1 SCA,'15.02.2024 13:30 - 15.02.2024 13:45 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 13:30 - 15.02.2024 13:45 (CET/CEST)','mFRR','Local','Down','321','0',''
NO1 SCA,'15.02.2024 13:45 - 15.02.2024 14:00 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 13:45 - 15.02.2024 14:00 (CET/CEST)','mFRR','Local','Down','321','0',''
NO1 SCA,'15.02.2024 14:00 - 15.02.2024 14:15 (CET/CEST)','mFRR','Local','Up','40','0',''
NO1 SCA,'15.02.2024 14:00 - 15.02.2024 14:15 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 14:15 - 15.02.2024 14:30 (CET/CEST)','mFRR','Local','Up','40','0',''
NO1 SCA,'15.02.2024 14:15 - 15.02.2024 14:30 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 14:30 - 15.02.2024 14:45 (CET/CEST)','mFRR','Local','Up','40','0',''
NO1 SCA,'15.02.2024 14:30 - 15.02.2024 14:45 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 14:45 - 15.02.2024 15:00 (CET/CEST)','mFRR','Local','Up','40','0',''
NO1 SCA,'15.02.2024 14:45 - 15.02.2024 15:00 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 15:00 - 15.02.2024 15:15 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 15:00 - 15.02.2024 15:15 (CET/CEST)','mFRR','Local','Down','292','67',''
NO1 SCA,'15.02.2024 15:15 - 15.02.2024 15:30 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 15:15 - 15.02.2024 15:30 (CET/CEST)','mFRR','Local','Down','292','67',''
NO1 SCA,'15.02.2024 15:30 - 15.02.2024 15:45 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 15:30 - 15.02.2024 15:45 (CET/CEST)','mFRR','Local','Down','292','67',''
NO1 SCA,'15.02.2024 15:45 - 15.02.2024 16:00 (CET/CEST)','mFRR','Local','Up','50','0',''
NO1 SCA,'15.02.2024 15:45 - 15.02.2024 16:00 (CET/CEST)','mFRR','Local','Down','292','67',''
NO1 SCA,'15.02.2024 16:00 - 15.02.2024 16:15 (CET/CEST)','mFRR','Local','Up','60','0',''
NO1 SCA,'15.02.2024 16:00 - 15.02.2024 16:15 (CET/CEST)','mFRR','Local','Down','287','0',''
NO1 SCA,'15.02.2024 16:15 - 15.02.2024 16:30 (CET/CEST)','mFRR','Local','Up','60','0',''
NO1 SCA,'15.02.2024 16:15 - 15.02.2024 16:30 (CET/CEST)','mFRR','Local','Down','287','0',''
NO1 SCA,'15.02.2024 16:30 - 15.02.2024 16:45 (CET/CEST)','mFRR','Local','Up','60','0',''
NO1 SCA,'15.02.2024 16:30 - 15.02.2024 16:45 (CET/CEST)','mFRR','Local','Down','287','0',''
NO1 SCA,'15.02.2024 16:45 - 15.02.2024 17:00 (CET/CEST)','mFRR','Local','Up','60','0',''
NO1 SCA,'15.02.2024 16:45 - 15.02.2024 17:00 (CET/CEST)','mFRR','Local','Down','287','0',''
NO1 SCA,'15.02.2024 17:00 - 15.02.2024 17:15 (CET/CEST)','mFRR','Local','Up','110','0',''
NO1 SCA,'15.02.2024 17:00 - 15.02.2024 17:15 (CET/CEST)','mFRR','Local','Down','265','0',''
NO1 SCA,'15.02.2024 17:15 - 15.02.2024 17:30 (CET/CEST)','mFRR','Local','Up','110','0',''
NO1 SCA,'15.02.2024 17:15 - 15.02.2024 17:30 (CET/CEST)','mFRR','Local','Down','265','0',''
NO1 SCA,'15.02.2024 17:30 - 15.02.2024 17:45 (CET/CEST)','mFRR','Local','Up','110','0',''
NO1 SCA,'15.02.2024 17:30 - 15.02.2024 17:45 (CET/CEST)','mFRR','Local','Down','265','0',''
NO1 SCA,'15.02.2024 17:45 - 15.02.2024 18:00 (CET/CEST)','mFRR','Local','Up','110','0',''
NO1 SCA,'15.02.2024 17:45 - 15.02.2024 18:00 (CET/CEST)','mFRR','Local','Down','265','0',''
NO1 SCA,'15.02.2024 18:00 - 15.02.2024 18:15 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'15.02.2024 18:00 - 15.02.2024 18:15 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'15.02.2024 18:15 - 15.02.2024 18:30 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'15.02.2024 18:15 - 15.02.2024 18:30 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'15.02.2024 18:30 - 15.02.2024 18:45 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'15.02.2024 18:30 - 15.02.2024 18:45 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'15.02.2024 18:45 - 15.02.2024 19:00 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'15.02.2024 18:45 - 15.02.2024 19:00 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'15.02.2024 19:00 - 15.02.2024 19:15 (CET/CEST)','mFRR','Local','Up','65','0',''
NO1 SCA,'15.02.2024 19:00 - 15.02.2024 19:15 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 19:15 - 15.02.2024 19:30 (CET/CEST)','mFRR','Local','Up','65','0',''
NO1 SCA,'15.02.2024 19:15 - 15.02.2024 19:30 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 19:30 - 15.02.2024 19:45 (CET/CEST)','mFRR','Local','Up','65','0',''
NO1 SCA,'15.02.2024 19:30 - 15.02.2024 19:45 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 19:45 - 15.02.2024 20:00 (CET/CEST)','mFRR','Local','Up','65','0',''
NO1 SCA,'15.02.2024 19:45 - 15.02.2024 20:00 (CET/CEST)','mFRR','Local','Down','307','0',''
NO1 SCA,'15.02.2024 20:00 - 15.02.2024 20:15 (CET/CEST)','mFRR','Local','Up','103','0',''
NO1 SCA,'15.02.2024 20:00 - 15.02.2024 20:15 (CET/CEST)','mFRR','Local','Down','216','0',''
NO1 SCA,'15.02.2024 20:15 - 15.02.2024 20:30 (CET/CEST)','mFRR','Local','Up','103','0',''
NO1 SCA,'15.02.2024 20:15 - 15.02.2024 20:30 (CET/CEST)','mFRR','Local','Down','216','0',''
NO1 SCA,'15.02.2024 20:30 - 15.02.2024 20:45 (CET/CEST)','mFRR','Local','Up','103','0',''
NO1 SCA,'15.02.2024 20:30 - 15.02.2024 20:45 (CET/CEST)','mFRR','Local','Down','216','0',''
NO1 SCA,'15.02.2024 20:45 - 15.02.2024 21:00 (CET/CEST)','mFRR','Local','Up','103','0',''
NO1 SCA,'15.02.2024 20:45 - 15.02.2024 21:00 (CET/CEST)','mFRR','Local','Down','216','0',''
NO1 SCA,'15.02.2024 21:00 - 15.02.2024 21:15 (CET/CEST)','mFRR','Local','Up','101','0',''
NO1 SCA,'15.02.2024 21:00 - 15.02.2024 21:15 (CET/CEST)','mFRR','Local','Down','241','0',''
NO1 SCA,'15.02.2024 21:15 - 15.02.2024 21:30 (CET/CEST)','mFRR','Local','Up','101','0',''
NO1 SCA,'15.02.2024 21:15 - 15.02.2024 21:30 (CET/CEST)','mFRR','Local','Down','241','0',''
NO1 SCA,'15.02.2024 21:30 - 15.02.2024 21:45 (CET/CEST)','mFRR','Local','Up','101','0',''
NO1 SCA,'15.02.2024 21:30 - 15.02.2024 21:45 (CET/CEST)','mFRR','Local','Down','241','0',''
NO1 SCA,'15.02.2024 21:45 - 15.02.2024 22:00 (CET/CEST)','mFRR','Local','Up','101','0',''
NO1 SCA,'15.02.2024 21:45 - 15.02.2024 22:00 (CET/CEST)','mFRR','Local','Down','241','0',''
NO1 SCA,'15.02.2024 22:00 - 15.02.2024 22:15 (CET/CEST)','mFRR','Local','Up','10','0',''
NO1 SCA,'15.02.2024 22:00 - 15.02.2024 22:15 (CET/CEST)','mFRR','Local','Down','371','0',''
NO1 SCA,'15.02.2024 22:15 - 15.02.2024 22:30 (CET/CEST)','mFRR','Local','Up','10','0',''
NO1 SCA,'15.02.2024 22:15 - 15.02.2024 22:30 (CET/CEST)','mFRR','Local','Down','371','0',''
NO1 SCA,'15.02.2024 22:30 - 15.02.2024 22:45 (CET/CEST)','mFRR','Local','Up','10','0',''
NO1 SCA,'15.02.2024 22:30 - 15.02.2024 22:45 (CET/CEST)','mFRR','Local','Down','371','0',''
NO1 SCA,'15.02.2024 22:45 - 15.02.2024 23:00 (CET/CEST)','mFRR','Local','Up','10','0',''
NO1 SCA,'15.02.2024 22:45 - 15.02.2024 23:00 (CET/CEST)','mFRR','Local','Down','371','0',''
NO1 SCA,'15.02.2024 23:00 - 15.02.2024 23:15 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'15.02.2024 23:00 - 15.02.2024 23:15 (CET/CEST)','mFRR','Local','Down','273','0',''
NO1 SCA,'15.02.2024 23:15 - 15.02.2024 23:30 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'15.02.2024 23:15 - 15.02.2024 23:30 (CET/CEST)','mFRR','Local','Down','273','0',''
NO1 SCA,'15.02.2024 23:30 - 15.02.2024 23:45 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'15.02.2024 23:30 - 15.02.2024 23:45 (CET/CEST)','mFRR','Local','Down','273','0',''
NO1 SCA,'15.02.2024 23:45 - 16.02.2024 00:00 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'15.02.2024 23:45 - 16.02.2024 00:00 (CET/CEST)','mFRR','Local','Down','273','0',''
NO1 SCA,'16.02.2024 00:00 - 16.02.2024 00:15 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 00:00 - 16.02.2024 00:15 (CET/CEST)','mFRR','Local','Down','84','0',''
NO1 SCA,'16.02.2024 00:15 - 16.02.2024 00:30 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 00:15 - 16.02.2024 00:30 (CET/CEST)','mFRR','Local','Down','84','0',''
NO1 SCA,'16.02.2024 00:30 - 16.02.2024 00:45 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 00:30 - 16.02.2024 00:45 (CET/CEST)','mFRR','Local','Down','84','0',''
NO1 SCA,'16.02.2024 00:45 - 16.02.2024 01:00 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 00:45 - 16.02.2024 01:00 (CET/CEST)','mFRR','Local','Down','84','0',''
NO1 SCA,'16.02.2024 01:00 - 16.02.2024 01:15 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 01:00 - 16.02.2024 01:15 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 01:15 - 16.02.2024 01:30 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 01:15 - 16.02.2024 01:30 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 01:30 - 16.02.2024 01:45 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 01:30 - 16.02.2024 01:45 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 01:45 - 16.02.2024 02:00 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 01:45 - 16.02.2024 02:00 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 02:00 - 16.02.2024 02:15 (CET/CEST)','mFRR','Local','Up','575','0',''
NO1 SCA,'16.02.2024 02:00 - 16.02.2024 02:15 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'16.02.2024 02:15 - 16.02.2024 02:30 (CET/CEST)','mFRR','Local','Up','575','0',''
NO1 SCA,'16.02.2024 02:15 - 16.02.2024 02:30 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'16.02.2024 02:30 - 16.02.2024 02:45 (CET/CEST)','mFRR','Local','Up','575','0',''
NO1 SCA,'16.02.2024 02:30 - 16.02.2024 02:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'16.02.2024 02:45 - 16.02.2024 03:00 (CET/CEST)','mFRR','Local','Up','575','0',''
NO1 SCA,'16.02.2024 02:45 - 16.02.2024 03:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'16.02.2024 03:00 - 16.02.2024 03:15 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 03:00 - 16.02.2024 03:15 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 03:15 - 16.02.2024 03:30 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 03:15 - 16.02.2024 03:30 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 03:30 - 16.02.2024 03:45 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 03:30 - 16.02.2024 03:45 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 03:45 - 16.02.2024 04:00 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 03:45 - 16.02.2024 04:00 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 04:00 - 16.02.2024 04:15 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 04:00 - 16.02.2024 04:15 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 04:15 - 16.02.2024 04:30 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 04:15 - 16.02.2024 04:30 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 04:30 - 16.02.2024 04:45 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 04:30 - 16.02.2024 04:45 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 04:45 - 16.02.2024 05:00 (CET/CEST)','mFRR','Local','Up','557','0',''
NO1 SCA,'16.02.2024 04:45 - 16.02.2024 05:00 (CET/CEST)','mFRR','Local','Down','18','0',''
NO1 SCA,'16.02.2024 05:00 - 16.02.2024 05:15 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 05:00 - 16.02.2024 05:15 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'16.02.2024 05:15 - 16.02.2024 05:30 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 05:15 - 16.02.2024 05:30 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'16.02.2024 05:30 - 16.02.2024 05:45 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 05:30 - 16.02.2024 05:45 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'16.02.2024 05:45 - 16.02.2024 06:00 (CET/CEST)','mFRR','Local','Up','424','0',''
NO1 SCA,'16.02.2024 05:45 - 16.02.2024 06:00 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'16.02.2024 06:00 - 16.02.2024 06:15 (CET/CEST)','mFRR','Local','Up','188','0',''
NO1 SCA,'16.02.2024 06:00 - 16.02.2024 06:15 (CET/CEST)','mFRR','Local','Down','168','0',''
NO1 SCA,'16.02.2024 06:15 - 16.02.2024 06:30 (CET/CEST)','mFRR','Local','Up','188','0',''
NO1 SCA,'16.02.2024 06:15 - 16.02.2024 06:30 (CET/CEST)','mFRR','Local','Down','168','0',''
NO1 SCA,'16.02.2024 06:30 - 16.02.2024 06:45 (CET/CEST)','mFRR','Local','Up','188','0',''
NO1 SCA,'16.02.2024 06:30 - 16.02.2024 06:45 (CET/CEST)','mFRR','Local','Down','168','0',''
NO1 SCA,'16.02.2024 06:45 - 16.02.2024 07:00 (CET/CEST)','mFRR','Local','Up','188','0',''
NO1 SCA,'16.02.2024 06:45 - 16.02.2024 07:00 (CET/CEST)','mFRR','Local','Down','168','0',''
NO1 SCA,'16.02.2024 07:00 - 16.02.2024 07:15 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 07:00 - 16.02.2024 07:15 (CET/CEST)','mFRR','Local','Down','196','0',''
NO1 SCA,'16.02.2024 07:15 - 16.02.2024 07:30 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 07:15 - 16.02.2024 07:30 (CET/CEST)','mFRR','Local','Down','196','0',''
NO1 SCA,'16.02.2024 07:30 - 16.02.2024 07:45 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 07:30 - 16.02.2024 07:45 (CET/CEST)','mFRR','Local','Down','196','0',''
NO1 SCA,'16.02.2024 07:45 - 16.02.2024 08:00 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 07:45 - 16.02.2024 08:00 (CET/CEST)','mFRR','Local','Down','196','0',''
NO1 SCA,'16.02.2024 08:00 - 16.02.2024 08:15 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'16.02.2024 08:00 - 16.02.2024 08:15 (CET/CEST)','mFRR','Local','Down','202','0',''
NO1 SCA,'16.02.2024 08:15 - 16.02.2024 08:30 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'16.02.2024 08:15 - 16.02.2024 08:30 (CET/CEST)','mFRR','Local','Down','202','0',''
NO1 SCA,'16.02.2024 08:30 - 16.02.2024 08:45 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'16.02.2024 08:30 - 16.02.2024 08:45 (CET/CEST)','mFRR','Local','Down','202','0',''
NO1 SCA,'16.02.2024 08:45 - 16.02.2024 09:00 (CET/CEST)','mFRR','Local','Up','109','0',''
NO1 SCA,'16.02.2024 08:45 - 16.02.2024 09:00 (CET/CEST)','mFRR','Local','Down','202','0',''
NO1 SCA,'16.02.2024 09:00 - 16.02.2024 09:15 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 09:00 - 16.02.2024 09:15 (CET/CEST)','mFRR','Local','Down','224','0',''
NO1 SCA,'16.02.2024 09:15 - 16.02.2024 09:30 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 09:15 - 16.02.2024 09:30 (CET/CEST)','mFRR','Local','Down','224','0',''
NO1 SCA,'16.02.2024 09:30 - 16.02.2024 09:45 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 09:30 - 16.02.2024 09:45 (CET/CEST)','mFRR','Local','Down','224','0',''
NO1 SCA,'16.02.2024 09:45 - 16.02.2024 10:00 (CET/CEST)','mFRR','Local','Up','120','0',''
NO1 SCA,'16.02.2024 09:45 - 16.02.2024 10:00 (CET/CEST)','mFRR','Local','Down','224','0',''
NO1 SCA,'16.02.2024 10:00 - 16.02.2024 10:15 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 10:00 - 16.02.2024 10:15 (CET/CEST)','mFRR','Local','Down','214','0',''
NO1 SCA,'16.02.2024 10:15 - 16.02.2024 10:30 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 10:15 - 16.02.2024 10:30 (CET/CEST)','mFRR','Local','Down','214','0',''
NO1 SCA,'16.02.2024 10:30 - 16.02.2024 10:45 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 10:30 - 16.02.2024 10:45 (CET/CEST)','mFRR','Local','Down','214','0',''
NO1 SCA,'16.02.2024 10:45 - 16.02.2024 11:00 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 10:45 - 16.02.2024 11:00 (CET/CEST)','mFRR','Local','Down','214','0',''
NO1 SCA,'16.02.2024 11:00 - 16.02.2024 11:15 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 11:00 - 16.02.2024 11:15 (CET/CEST)','mFRR','Local','Down','210','0',''
NO1 SCA,'16.02.2024 11:15 - 16.02.2024 11:30 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 11:15 - 16.02.2024 11:30 (CET/CEST)','mFRR','Local','Down','210','0',''
NO1 SCA,'16.02.2024 11:30 - 16.02.2024 11:45 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 11:30 - 16.02.2024 11:45 (CET/CEST)','mFRR','Local','Down','210','0',''
NO1 SCA,'16.02.2024 11:45 - 16.02.2024 12:00 (CET/CEST)','mFRR','Local','Up','199','0',''
NO1 SCA,'16.02.2024 11:45 - 16.02.2024 12:00 (CET/CEST)','mFRR','Local','Down','210','0',''
NO1 SCA,'16.02.2024 12:00 - 16.02.2024 12:15 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 12:00 - 16.02.2024 12:15 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 12:15 - 16.02.2024 12:30 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 12:15 - 16.02.2024 12:30 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 12:30 - 16.02.2024 12:45 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 12:30 - 16.02.2024 12:45 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 12:45 - 16.02.2024 13:00 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 12:45 - 16.02.2024 13:00 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 13:00 - 16.02.2024 13:15 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 13:00 - 16.02.2024 13:15 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 13:15 - 16.02.2024 13:30 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 13:15 - 16.02.2024 13:30 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 13:30 - 16.02.2024 13:45 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 13:30 - 16.02.2024 13:45 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 13:45 - 16.02.2024 14:00 (CET/CEST)','mFRR','Local','Up','99','0',''
NO1 SCA,'16.02.2024 13:45 - 16.02.2024 14:00 (CET/CEST)','mFRR','Local','Down','229','0',''
NO1 SCA,'16.02.2024 14:00 - 16.02.2024 14:15 (CET/CEST)','mFRR','Local','Up','114','0',''
NO1 SCA,'16.02.2024 14:00 - 16.02.2024 14:15 (CET/CEST)','mFRR','Local','Down','215','0',''
NO1 SCA,'16.02.2024 14:15 - 16.02.2024 14:30 (CET/CEST)','mFRR','Local','Up','114','0',''
NO1 SCA,'16.02.2024 14:15 - 16.02.2024 14:30 (CET/CEST)','mFRR','Local','Down','215','0',''
NO1 SCA,'16.02.2024 14:30 - 16.02.2024 14:45 (CET/CEST)','mFRR','Local','Up','114','0',''
NO1 SCA,'16.02.2024 14:30 - 16.02.2024 14:45 (CET/CEST)','mFRR','Local','Down','215','0',''
NO1 SCA,'16.02.2024 14:45 - 16.02.2024 15:00 (CET/CEST)','mFRR','Local','Up','114','0',''
